ID,Member Name,Department,Division,Date,Type,Role,Activity Type,Geographical Scope,Host,Country,Province,City,Hours,Education Presentation,Authorship,Title
70387,"Dreyer, Jonathan",Medicine,Emergency Medicine,04-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Florida,Orlando,,FALSE,"Stiell IG, Clement C, Wells GA, Eisenhauer M, Schull M, Holroyd B, MacPhail I, Dreyer J, Lee JS, Rowe BH, McKnight RD, Brison R, for the CCC Study Group.",Comparison of the Performance of the components of the Canadian CT Head Rule and the New Orleans Criteria.
70388,"Myers, Kathryn",Medicine,General Internal Medicine,2015/09/29,Abstract Presented,Presenter,,Local,Centre for Education Research and Innovation,Canada,Ontario,London,,FALSE,Kathryn Myers,Faculty perceptions of their teaching roles and their teaching ratings in competncy-based education.
70389,"Dreyer, Jonathan",Medicine,Emergency Medicine,03-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Maine,Boston,,FALSE,"Stiell IG, Dreyer J, McKnight RD, MacPhail I, Bandiera G, Clement C, Lee J, Cass D, Rowe BH, Brison R, Schull M, Lesiuk H, for the CCC Study Group.",Prospective Assessment of the Accuracy and Reliability of the Eight Clinical Criteria in the Canadian C-Spine Rule.
70390,"Khanna, Reena",Medicine,Gastroenterology,2015/06/03,Invited Lectures,Presenter,Continuing Medical Education,Local,LHSC-Drug Development Day,Canada,Ontario,London,,FALSE,"Khanna, R.",New Medications in the Pipeline for IBD
70391,"Khanna, Reena",Medicine,Gastroenterology,2015/03/28,Invited Lectures,Visiting Professor,Continuing Medical Education,Regional,Blue Water Health Medical Education Symposium,Canada,Ontario,Sarnia,,FALSE,"Khanna, R.",Emerging Issues in Inflammatory Bowel Diseases
70392,"Khanna, Reena",Medicine,Gastroenterology,2014/12/01,Poster Presentation,Presenter,Scientific Presentation,International,ECCO,United States,Florida,Hollywood,,FALSE,Khanna R,Agreement of Central Readers in the Evaluation of Endoscopic Disease Activity in Crohn's Disease
70393,"Khanna, Reena",Medicine,Gastroenterology,2014/02/21,Poster Presentation,Presenter,Scientific Presentation,International,ECCO,Denmark,,Copenhagen,,FALSE,"Khanna, R.",Reliability Among Experts in the Endoscopic Evaluation of Postoperative Recurrence in Crohn's Disease Using the Rutgeerts Score
70394,"Khanna, Reena",Medicine,Gastroenterology,2014/05/03,Poster Presentation,Presenter,Scientific Presentation,International,DDW,United States,Illinois,Chicago,,FALSE,"Khanna, R.",Reliability Among Experts in the Endoscopic Evaluation of Postoperative Recurrence in Crohn's Disease Using the Rutgeerts Score
70395,"Khanna, Reena",Medicine,Gastroenterology,2014/02/20,Poster Presentation,Presenter,Scientific Presentation,International,ECCO,Denmark,,Copenhagen,,FALSE,"Khanna, R.",Responsiveness of Multiple Endoscopic Indices in the Evaluation of Ulcerative Colitis
70396,"Khanna, Reena",Medicine,Gastroenterology,2014/05/04,Poster Presentation,Presenter,Scientific Presentation,International,DDW,United States,Illinois,Chicago,,FALSE,"Khanna, R.",Responsiveness of Multiple Endoscopic Indices in the Evaluation of Ulcerative Colitis
70397,"Dreyer, Jonathan",Medicine,Emergency Medicine,03-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Maine,Boston,,FALSE,"Stiell IG, Clement C, Wells GA, Brison R, McKnight RD, Schull M, Rowe BH, Dreyer JF, Bandiera G, Lee J, MacPhail I, Lesiuk H, for the CCC Study Group.",Multicenter prospective validation of the Canadian CT Head Rule.
70398,"Dreyer, Jonathan",Medicine,Emergency Medicine,02-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Michigan,St. Louis,,FALSE,"Stiell IG, Rowe B, Clement C, Morrison L, Bandiera G, Dreyer J, MacPhail I, Holroyd B, McKnight RD, Schull M, Greenberg G, Worthington JR.",How accurate and reliable is mental status evaluation in minor head injury patients?
70399,"Khanna, Reena",Medicine,Gastroenterology,2014/02/22,Poster Presentation,Presenter,Scientific Presentation,International,ECCO,Denmark,,Copenhagen,,FALSE,"Khanna, R.",Reliability of Central readers in the evaluation of Histopathological Disease activity in Ulcerative Colitis.
70400,"Khanna, Reena",Medicine,Gastroenterology,2014/05/05,Poster Presentation,Presenter,Scientific Presentation,International,DDW,United States,Illinois,Chicago,,FALSE,"Khanna, R.",Reliability of Central readers in the evaluation of Histopathological Disease activity in Ulcerative Colitis.
70401,"Dreyer, Jonathan",Medicine,Emergency Medicine,02-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Michigan,St. Louis,,FALSE,"Stiell IG, Brison R, Clement C, Bandiera G, Holroyd B, Dreyer J, McKnight RD, Morrison L,Reardon M, Worthington JR, Battram E, Wells GA.",Does taking a history help in the evaluation of potential cervical spine injury?
70402,"Dreyer, Jonathan",Medicine,Emergency Medicine,02-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Michigan,St. Louis,,FALSE,"Stiell IG, Clement C, Wells GA, Morrison L, Greenberg G, Dreyer J, Holroyd B, Bandiera G, Reardon M, McKnight RD, Brison R, Battram E.",Prospective validation of the NEXUS low-risk criteria for cervical spine radiography.
70403,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, Clement C, Lesiuk H, McKnight RD, Wells GA, De Maio VJ, Eisenhauer MA, Dreyer JF, Schull M, Holroyd B, Laupacis A, for the CCC Study Group.",What are the outcomes of patients classified as having “clinically unimportant” cervical spine injury?
70404,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, Wells GA, Clement C, De Maio VJ, MacPhail I, Rowe BH, Greenberg GH, Reardon M, Brison RJ, Morrison L, Eisenhauer MA, Dreyer JF, for the CCC Study Group.",The role of clinical assessment in the evaluation of patients with potential cervical spine injury.
70405,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, De Maio VJ, Clement C, Wells GA, Dreyer JF, McKnight RD, Laupacis A, Battram E, Worthington JR, Brison RJ, Cass D, Schull M, for the CCC Study Group.",How accurate is clinical examination in the evaluation of patients with minor head injury?
70406,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, Eisenhauer MA, Dreyer JF, Reardon M, Clement C, Wells GA, Cass D, Schull M, Morrison L, Rowe BH, Holroyd B, Laupacis A, for the CCC Study Group.",Retrospective Validation of the “New Orleans Criteria” for minor head injury.
70407,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, Dreyer JF, Worthington JR, Greenberg GH, Clement C, Wells GA, MacPhail I, Rowe BH, Holroyd B, Reardon M, Brison RJ, Cass D, for the CCC Study Group.",An “ultra-sensitive” version of the Canadian CT Head Rule for U.S. physicians.
70408,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, Wells GA, Clement C, MacPhail I, Rowe RH, Holroyd B, Eisenhauer MA, Dreyer JF, McKnight RD, Battram E, Worthington JR, Greenberg GH, for the CCC Study Group.",Howwell does the Canadian CT Head Rule perform in minor head injury patients with GCS 15?
70409,"Dreyer, Jonathan",Medicine,Emergency Medicine,01-May,Abstract Presented,Co-Author,Scientific Presentation,International,Society for Academic Emergency Medicine,United States,Georgia,Atlanta,,FALSE,"Stiell IG, Wells GA, Clement C, Worthington JR, Greenberg GH, Reardon M, Brison RJ, Cass D, Schull M, Morrison L, Eisenhauer MA, Dreyer JF, for the CCC Study Group.",Interobserver agreement in the assessment of patients with minor head injury.
70410,"Khanna, Reena",Medicine,Gastroenterology,08-Nov,Poster Presentation,Presenter,Scientific Presentation,Local,"Resident Research Day, University of Western Ontario",Canada,Ontario,London,,FALSE,"Khanna, R.",Compliance with Prescribed Therapy and Patient Perceptions in the Treatment of Hypertension
70411,"Khanna, Reena",Medicine,Gastroenterology,2010/11/01,Invited Lectures,Presenter,Continuing Medical Education,Local,"14th Annual Nutrition Workshop ""RD's for RD's and Others""",Canada,Ontario,London,,FALSE,"Khanna, R.",Reflux and Nutrition
70412,"Khanna, Reena",Medicine,Gastroenterology,2012/05/23,Poster Presentation,Presenter,Scientific Presentation,International,DDW,United States,California,San Diego,,FALSE,"Khanna, R.",Low Levels of Vitamin D are common in patients with Ileal Pouches irrespective of Pouch Inflammation
70413,"Khanna, Reena",Medicine,Gastroenterology,2009/07/22,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Journal Club- McMaster University Hospital,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",GI
70414,"Khanna, Reena",Medicine,Gastroenterology,2009/12/09,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Journal Club- McMaster University Hospital,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",GI
70415,"Khanna, Reena",Medicine,Gastroenterology,2010/01/20,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Journal Club- McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",GI
70416,"Khanna, Reena",Medicine,Gastroenterology,2010/01/15,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI Grand Rounds-McMaster University Hospital,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",Heptopulmonary Syndrome
70417,"Khanna, Reena",Medicine,Gastroenterology,2010/05/21,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI Grand Rounds-McMaster University Hospital,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",Heptopulmonary Syndrome
70418,"Khanna, Reena",Medicine,Gastroenterology,2010/05/12,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Journal Club- McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",GI Academic Half Day
70419,"Khanna, Reena",Medicine,Gastroenterology,2010/03/23,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Journal Club- McMaster University Medical Centre,Canada,Ontario,Hamilton,,TRUE,"Khanna, R.",Fistulizing Crohn's Disease
70420,"Khanna, Reena",Medicine,Gastroenterology,2010/08/25,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",AASLD Guidelines Prevention and Management of Gastroesophageal Varices and Variceal Hemorrhage in Cirrhosis
70421,"Khanna, Reena",Medicine,Gastroenterology,2010/09/01,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",Management Nonvariceal Upper GI Bleed
70422,"Khanna, Reena",Medicine,Gastroenterology,2010/09/22,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Journal Club-McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",GI
70423,"Khanna, Reena",Medicine,Gastroenterology,2010/12/08,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Clinical Case-McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",GI
70424,"Khanna, Reena",Medicine,Gastroenterology,2011/03/23,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI Academic Half Day-McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",Emerging Issues in IBD
70425,"Khanna, Reena",Medicine,Gastroenterology,2011/04/13,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI Academic Half Day-McMaster University Medical Centre,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",Emerging Issues in IBD-Clinical Case
70426,"Khanna, Reena",Medicine,Gastroenterology,2011/05/05,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,JH CTU Rounds-Juvanski Hospital,Canada,Ontario,Hamilton,4,TRUE,"Khanna, R.",Dysphagia
70427,"Khanna, Reena",Medicine,Gastroenterology,2012/02/17,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI Conference-Cleveland Clinic,United States,Ohio,Cleveland,,TRUE,"Khanna, R.",Emerging Issues in IBD
70428,"Khanna, Reena",Medicine,Gastroenterology,2013/11/05,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,Grande Rounds-St. Joseph's Hospital,Canada,Ontario,London,,TRUE,"Khanna, R.",Emerging Issues in IBD
70429,"Khanna, Reena",Medicine,Gastroenterology,2014/05/13,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI Rounds-St. Joseph's Hospital,Canada,Ontario,London,,TRUE,"Khanna, R.",REACT
70430,"Khanna, Reena",Medicine,Gastroenterology,2014/06/04,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,University Hospital,Canada,Ontario,London,,TRUE,"Khanna, R.",OSCE
70431,"Khanna, Reena",Medicine,Gastroenterology,2013/11/28,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,Journal Club-Landmark Articles,Canada,Ontario,London,,TRUE,"Khanna, R.",GI
70432,"Khanna, Reena",Medicine,Gastroenterology,2013/09/11,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,University Hospital,Canada,Ontario,London,1.5,TRUE,"Khanna, R.",GI OSCE
70433,"Khanna, Reena",Medicine,Gastroenterology,2012/04/13,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,GI State of the Art Conference-Cleveland Clinic,United States,Ohio,Cleveland,,FALSE,"Khanna, R.",IBD in the Young Patient
70434,"Khanna, Reena",Medicine,Gastroenterology,2009/11/07,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,Internal Medicine-Mcmaster University Medical Centre,Canada,Ontario,Hamilton,,FALSE,,Book to Bedside-Flexible Sigmoidoscopy
70435,"Khanna, Reena",Medicine,Gastroenterology,2010/10/06,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,FIGI Rounds-Mcmaster University Medical Centre,Canada,Ontario,Hamilton,,FALSE,,Celiac and Barrett's Disease
70436,"Khanna, Reena",Medicine,Gastroenterology,2014/01/27,Invited Lectures,Presenter,Continuing Medical Education,Local,Rounds-University Hospital,Canada,Ontario,London,,FALSE,,Therapeutic Medicine
70437,"Khanna, Reena",Medicine,Gastroenterology,2014/01/28,Invited Lectures,Presenter,Continuing Medical Education,Local,Journal Club-Landmark Articles,Canada,Ontario,London,,FALSE,,Internal Medicine
70438,"Khanna, Reena",Medicine,Gastroenterology,2014/05/15,Invited Lectures,Panelist,Continuing Medical Education,Local,DOM Resident Research Day-Lamplighter Inn,Canada,Ontario,London,,FALSE,,Research
70439,"Khanna, Reena",Medicine,Gastroenterology,2014/05/23,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,St. Joseph's Hospital,Canada,Ontario,London,1,FALSE,"Khanna, R.",Crohn's and Ulcerative Colitis
70440,"Khanna, Reena",Medicine,Gastroenterology,2013/09/10,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,GI Small Groups Focal Problems,Canada,Ontario,London,1.5,FALSE,,Digestive System & Nutrition
